"ma GeV","Br_Kplus","Br_K0star","Br_K1","Br_K2star","Br_Kstar892","Br_Kstar1410","Br_Kstar1680","Br_Piplus","Br_Total","P_B->a,FNAL (DUNE)","P_B->a,SPS (SHiP)","P_B->a,LHC"
0.754,0.09205709095566812,0.17467112553688205,0.1954944166080758,0.06260553826953388,0.10064831510752945,0.0546311605414469,0.03400762089727785,0.0217977121399933,0.7359129800564072,2.2994957561305226e-10,3.202693289205484e-7,0.007714722952527329
0.755,0.09205928797766787,0.17467717742235297,0.19548868033766878,0.06259895506464035,0.1006482860714994,0.05462506823742289,0.034002817138114275,0.02179650459330482,0.7358967768426713,2.2994451262024864e-10,3.2026227728193056e-7,0.0077145530909970925
0.756,0.09206149982388656,0.17468327219726806,0.19548289745322067,0.0625923237648236,0.10064825545624925,0.05461893511453478,0.03399798136023515,0.021795295445961795,0.7358804606161798,2.2993941431452635e-10,3.202551764601615e-7,0.007714382044731538
0.757,0.09206371167010523,0.17468936697218315,0.19547711456877254,0.06258569246500685,0.1006482248409991,0.05461280199164667,0.03399314558235602,0.021794084697963415,0.7358641427890328,2.2993431550864974e-10,3.202480749417871e-7,0.007714210981685989
0.758,0.09206592351632391,0.17469546174709827,0.19547133168432437,0.0625790611651901,0.10064819422574894,0.054606668868758555,0.03398830980447688,0.02179287234930886,0.7358478233612299,2.299292162026187e-10,3.2024097272680725e-7,0.007714039901860446
0.759,0.09206813536254259,0.17470155652201336,0.19546554879987624,0.06257242986537336,0.10064816361049879,0.05460053574587044,0.03398347402659775,0.021791658399997336,0.7358315023327698,2.2992411639643281e-10,3.2023386981522147e-7,0.007713868805254894
0.76,0.09207034720876127,0.17470765129692847,0.19545976591542813,0.06256579856555661,0.10064813299524863,0.054594402622982326,0.03397863824871862,0.021790442850028024,0.7358151797036522,2.2991901609009198e-10,3.2022676620702943e-7,0.007713697691869328
0.761,0.09207257388337164,0.17471378902707285,0.19545393624062574,0.0625591190854029,0.10064810077113016,0.05458822867453012,0.033973770450472125,0.021789225699400117,0.7357987438320057,2.2991388039903563e-10,3.2021961331568893e-7,0.0077135253913396835
0.762,0.09207480055798203,0.1747199267572173,0.1954481065658233,0.06255243960524917,0.10064806854701171,0.05458205472607791,0.033968902652225616,0.02178800694811279,0.7357823063596999,2.2990874420782374e-10,3.202124597277414e-7,0.007713353074030007
0.763,0.09207702723259242,0.17472606448736167,0.19544227689102087,0.06254576012509547,0.10064803632289325,0.05457588077762571,0.033964034853979114,0.021786786596165234,0.7357658672867338,2.2990360751645603e-10,3.2020530544318653e-7,0.007713180739940289
0.764,0.09207925390720281,0.1747322022175061,0.19543644721621842,0.06253908064494175,0.10064800409877478,0.05456970682917349,0.033959167055732604,0.02178556464355664,0.7357494266131066,2.298984703249323e-10,3.20198150462024e-7,0.00771300838907052
0.765,0.0920814805818132,0.17473833994765048,0.195430617541416,0.06253240116478803,0.10064797187465631,0.054563532880721285,0.03395429925748611,0.021784341090286173,0.7357329843388175,2.2989333263325223e-10,3.201909947842534e-7,0.007712836021420693
0.766,0.09208372208900435,0.1747445206996899,0.19542474089852965,0.06252567341836297,0.10064793801175322,0.054557318099962004,0.03394939943722148,0.02178311593635303,0.7357164285908766,2.29888159484638e-10,3.2018378972274953e-7,0.007712662464203879
0.767,0.09208596359619549,0.17475070145172938,0.19541886425564337,0.06251894567193791,0.10064790414885014,0.0545511033192027,0.03394449961695686,0.021781889181756376,0.7356998712422722,2.2988298583586696e-10,3.201765839646369e-7,0.007712488890206989
0.768,0.09208820510338663,0.1747568822037688,0.19541298761275702,0.06251221792551286,0.10064787028594704,0.05454488853844342,0.033939599796692234,0.0217806608264954,0.7356833122930035,2.2987781168693888e-10,3.2016937750991516e-7,0.0077123152994300155
0.769,0.09209044661057776,0.1747630629558083,0.19540711096987076,0.0625054901790878,0.10064783642304397,0.05453867375768413,0.03393469997642761,0.021779430870569275,0.7356667517430696,2.298726370378534e-10,3.201621703585839e-7,0.007712141691872948
0.77,0.0920926881177689,0.17476924370784772,0.19540123432698442,0.062498762432662745,0.10064780256014089,0.05453245897692484,0.03392980015616298,0.02177819931397718,0.7356501895924697,2.2986746188861038e-10,3.201549625106429e-7,0.00771196806753578
0.771,0.09209494446174596,0.1747754675493388,0.19539531053686263,0.062491986333512654,0.10064776702826668,0.05452620335707245,0.03392486831223088,0.02177696615671828,0.7356335137357485,2.2986225120979377e-10,3.201477051777978e-7,0.0077117932511946
0.772,0.092097200805723,0.17478169139082986,0.19538938674674086,0.06248521023436257,0.10064773149639247,0.05451994773722007,0.03391993646829876,0.021775731398791756,0.7356168362783595,2.2985704003081904e-10,3.201404471483421e-7,0.007711618418073299
0.773,0.09209945714970004,0.17478791523232096,0.19538346295661907,0.06247843413521247,0.10064769596451825,0.054513692117367694,0.03391500462436665,0.021774495040196774,0.7356001572203021,2.2985182835168598e-10,3.2013318842227554e-7,0.0077114435681718725
0.774,0.09210171349367709,0.17479413907381205,0.19537753916649728,0.06247165803606239,0.10064766043264405,0.054507436497515306,0.033910072780434536,0.021773257080932515,0.7355834765615752,2.2984661617239418e-10,3.2012592899959755e-7,0.007711268701490306
0.775,0.09210396983765413,0.17480036291530313,0.1953716153763755,0.0624648819369123,0.10064762490076984,0.054501180877662925,0.03390514093650242,0.021772017520998135,0.7355667943021784,2.2984140349294362e-10,3.201186688803081e-7,0.007711093818028598
0.776,0.09210624102263801,0.17480662991470355,0.19536564425843966,0.062458057398065404,0.10064758766946666,0.05449488441188854,0.0339001770672551,0.02177077636039281,0.7355499981028497,2.2983615521086107e-10,3.2011135917436023e-7,0.007710917740111795
0.777,0.09210851220762185,0.174812896914104,0.19535967314050381,0.0624512328592185,0.10064755043816352,0.05448858794611415,0.03389521319800778,0.02176953359911571,0.7355332003028493,2.2983090642861913e-10,3.2010404877180004e-7,0.007710741645414831
0.778,0.09211078339260571,0.17481916391350444,0.1953537020225679,0.06244440832037159,0.10064751320686034,0.05448229148033974,0.03389024932876045,0.021768289237165984,0.7355164009021763,2.2982565714621753e-10,3.2009673767262715e-7,0.007710565533937695
0.779,0.09211305457758957,0.1748254309129049,0.19534773090463206,0.0624375837815247,0.10064747597555719,0.054475995014565355,0.03388528545951313,0.021767043274542812,0.7354995999008297,2.2982040736365597e-10,3.2008942587684113e-7,0.007710389405680379
0.78,0.09211532576257345,0.17483169791230532,0.19534175978669618,0.0624307592426778,0.10064743874425401,0.05446969854879097,0.03388032159026581,0.02176579571124535,0.7354827972988089,2.2981515708093428e-10,3.2008211338444166e-7,0.007710213260642875
0.781,0.09211761179280065,0.17483800813898434,0.19533574115893484,0.06242388617664545,0.10064739978279082,0.054463361230222794,0.03387532569405749,0.021764546547272754,0.735465880521709,2.2980987112210451e-10,3.200747512030478e-7,0.007710035918685181
0.782,0.09211989782302783,0.17484431836566333,0.19532972253117348,0.06241701311061309,0.1006473608213276,0.05445702391165461,0.03387032979784916,0.021763295782624193,0.7354489621439332,2.2980458466311405e-10,3.2006738832503977e-7,0.007709858559947281
0.783,0.09212218385325505,0.17485062859234232,0.1953237039034121,0.06241014004458074,0.10064732185986439,0.054450686593086425,0.03386533390164083,0.02176204341729882,0.7354320421654806,2.2979929770396265e-10,3.200600247504172e-7,0.007709681184429168
0.784,0.09212446988348223,0.1748569388190213,0.19531768527565074,0.06240326697854838,0.10064728289840116,0.05444434927451825,0.0338603380054325,0.0217607894512958,0.7354151205863504,2.2979401024465e-10,3.200526604791797e-7,0.007709503792130829
0.785,0.09212675591370943,0.1748632490457003,0.1953116666478894,0.06239639391251603,0.10064724393693797,0.05443801195595008,0.033855342109224175,0.02175953388461428,0.7353981974065416,2.297887222851758e-10,3.200452955113269e-7,0.007709326383052257
0.786,0.09212905679343177,0.17486960256994905,0.19530560032685326,0.06238947223129415,0.10064720321430899,0.05443163377767344,0.033850314184411305,0.02175827671725341,0.7353811598151755,2.2978339857570164e-10,3.200378807515644e-7,0.007709147774574449
0.787,0.0921313576731541,0.1748759560941978,0.19529953400581718,0.06238255055007228,0.10064716249168001,0.05442525559939681,0.033845286259598435,0.021757017949212355,0.7353641206231291,2.2977807436606536e-10,3.200304652951858e-7,0.007708969149316388
0.788,0.09213365855287643,0.1748823096184465,0.19529346768478112,0.06237562886885042,0.10064712176905106,0.05441887742112017,0.033840258334785565,0.021755757580490264,0.7353470798304016,2.2977274965626682e-10,3.200230491421908e-7,0.007708790507278067
0.789,0.09213595943259874,0.17488866314269522,0.19528740136374503,0.06236870718762855,0.10064708104642207,0.05441249924284354,0.033835230409972696,0.021754495611086284,0.7353300374369922,2.297674244463057e-10,3.20015632292579e-7,0.007708611848459478
0.79,0.09213826031232109,0.17489501666694396,0.1952813350427089,0.06236178550640667,0.10064704032379311,0.054406121064566895,0.03383020248515982,0.021753232040999566,0.7353129934429,2.2976209873618172e-10,3.200082147463501e-7,0.007708433172860611
0.791,0.09214057604580536,0.17490141355998617,0.19527522084350515,0.062354815121477024,0.10064699780871605,0.054399702019624394,0.033825142530101375,0.021751966870229265,0.7352958347994449,2.29756737201751e-10,3.200007473047185e-7,0.007708253295369542
0.792,0.09214289177928962,0.17490781045302833,0.1952691066443014,0.06234784473654737,0.10064695529363903,0.05439328297468188,0.03382008257504293,0.02175070009877451,0.7352786745553052,2.2975137516715682e-10,3.1999327916646885e-7,0.0077080734010981766
0.793,0.09214520751277389,0.17491420734607058,0.1952629924450976,0.062340874351617726,0.10064691277856198,0.05438686392973937,0.03381502261998449,0.021749431726634464,0.73526151271048,2.29746012632399e-10,3.1998581033160095e-7,0.0077078934900465055
0.794,0.09214752324625818,0.1749206042391128,0.19525687824589383,0.06233390396668808,0.10064687026348494,0.054380444884796854,0.03380996266492604,0.021748161753808257,0.735244349264969,2.2974064959747737e-10,3.199783408001145e-7,0.007707713562214524
0.795,0.09214983897974244,0.17492700113215498,0.19525076404669003,0.06232693358175844,0.10064682774840789,0.054374025839854345,0.0338049027098676,0.021746890180295048,0.7352271842187708,2.2973528606239155e-10,3.199708705720091e-7,0.007707533617602218
0.796,0.0921521695712702,0.17493344146615766,0.19524460178297656,0.062319914404089925,0.10064678340932248,0.054367565921245774,0.03379981072292537,0.021745617006093964,0.735209904284082,2.2972988662827908e-10,3.199633503444325e-7,0.007707352468590889
0.797,0.09215450016279797,0.17493988180016037,0.1952384395192631,0.06231289522642141,0.10064673907023709,0.0543611060026372,0.033794718735983144,0.021744342231204153,0.7351926227487044,2.2972448669400195e-10,3.199558294202362e-7,0.007707171302799219
0.798,0.09215683075432574,0.17494632213416306,0.19523227725554956,0.06230587604875291,0.10064669473115168,0.05435464608402862,0.03378962674904092,0.02174306585562475,0.7351753396126374,2.2971908625955985e-10,3.199483077994198e-7,0.007706990120227201
0.799,0.0921591613458535,0.1749527624681658,0.19522611499183612,0.06229885687108439,0.10064665039206627,0.054348186165420045,0.033784534762098695,0.02174178787935489,0.7351580548758797,2.2971368532495245e-10,3.1994078548198285e-7,0.007706808920874823
0.8,0.09216149193738127,0.17495920280216845,0.19521995272812262,0.06229183769341589,0.10064660605298088,0.054341726246811474,0.033779442775156474,0.02174050830239371,0.7351407685384308,2.297082838901796e-10,3.199332624679251e-7,0.007706627704742079
0.801,0.09216383739124859,0.1749656866502527,0.19521374221210291,0.062284769633465964,0.100646559858047,0.054335225447493966,0.03377431875469538,0.02173922712474035,0.7351233670720468,2.2970284648124881e-10,3.199256893497548e-7,0.007706445281689683
0.802,0.09216618284511592,0.17497217049833702,0.19520753169608315,0.06227770157351604,0.10064651366311313,0.05432872464817645,0.03376919473423428,0.02173794434639394,0.73510596400497,2.2969740857215204e-10,3.1991811553496294e-7,0.007706262841856902
0.803,0.09216852829898327,0.17497865434642126,0.1952013211800634,0.06227063351356611,0.10064646746817925,0.05432222384885893,0.03376407071377318,0.02173665996735361,0.735088559337199,2.2969197016288884e-10,3.19910541023549e-7,0.0077060803852437255
0.804,0.09217087375285059,0.17498513819450554,0.19519511066404366,0.062263565453616186,0.10064642127324536,0.054315723049541416,0.03375894669331208,0.021735373987618493,0.7350711530687333,2.2968653125345913e-10,3.1990296581551274e-7,0.0077058979118501455
0.805,0.09217321920671791,0.17499162204258983,0.19518890014802392,0.062256497393666274,0.10064637507831149,0.05430922225022391,0.03375382267285098,0.021734086407187717,0.735053745199572,2.2968109184386254e-10,3.1989538991085376e-7,0.007705715421676154
0.806,0.09217557952723504,0.17499814947884176,0.19518264119044085,0.06224938036138241,0.10064632699540761,0.054302680563111945,0.03374866661723936,0.02173279722606041,0.7350362219597193,2.2967561638456682e-10,3.198877637968699e-7,0.00770553172204813
0.807,0.09217793984775217,0.17500467691509372,0.1951763822328578,0.062242263329098546,0.10064627891250376,0.05429613887599998,0.033743510561627735,0.021731506444235705,0.7350186971191695,2.2967014042510378e-10,3.1988013698626255e-7,0.007705348005639679
0.808,0.09218030016826931,0.17501120435134565,0.1951701232752747,0.06223514629681468,0.10064623082959993,0.05428959718888803,0.033738354506016116,0.021730214061712716,0.735001170677921,2.2966466396547295e-10,3.1987250947903124e-7,0.007705164272450783
0.809,0.09218266048878644,0.1750177317875976,0.19516386431769167,0.062228029264530825,0.10064618274669605,0.05428305550177607,0.03373319845040449,0.021728920078490574,0.7349836426359737,2.2965918700567424e-10,3.198648812751758e-7,0.007704980522481441
0.81,0.09218502080930358,0.17502425922384954,0.1951576053601086,0.06222091223224696,0.1006461346637922,0.054276513814664105,0.03372804239479287,0.021727624494568398,0.7349661129933263,2.2965370954570728e-10,3.198572523746956e-7,0.007704796755731639
0.811,0.09218739600079472,0.17503083032333117,0.19515129777023926,0.06221374613706797,0.10064608466051364,0.054269931232629604,0.033722854302402815,0.02172632730994531,0.7349484677369245,2.2964819596009166e-10,3.1984957315910956e-7,0.007704611776979728
0.812,0.09218977119228584,0.1750374014228128,0.1951449901803699,0.06220658004188898,0.1006460346572351,0.05426334865059509,0.033717666210012764,0.021725028524620438,0.734930820879821,2.296426818743073e-10,3.198418932468981e-7,0.00770442678144734
0.8130000000000001,0.09219214638377699,0.17504397252229448,0.1951386825905006,0.06219941394670998,0.10064598465395651,0.05425676606856058,0.03371247811762271,0.02172372813859289,0.7349131724220147,2.2963716728835386e-10,3.198342126380608e-7,0.007704241769134466
0.8140000000000001,0.09219452157526811,0.17505054362177608,0.19513237500063124,0.062192247851531,0.10064593465067795,0.05425018348652606,0.03370729002523266,0.02172242615186179,0.734895522363505,2.2963165220223112e-10,3.198265313325974e-7,0.007704056740041096
0.8150000000000001,0.09219689676675925,0.17505711472125773,0.1951260674107619,0.062185081756352,0.10064588464739939,0.054243600904491554,0.03370210193284261,0.021721122564426248,0.7348778707042908,2.2962613661593875e-10,3.1981884933050735e-7,0.007703871694167222
0.8160000000000001,0.09219928683356221,0.17506372956001834,0.1951197109964117,0.06217786650720953,0.10064583269105654,0.05423697742036387,0.03369688180205024,0.021719817376285377,0.7348601031869577,2.2962058482764156e-10,3.19811116906964e-7,0.007703685433729516
0.8170000000000001,0.09220167690036518,0.17507034439877892,0.19511335458206144,0.062170651258067054,0.10064578073471368,0.05423035393623619,0.03369166167125787,0.021718510587438296,0.7348423340689187,2.296150325391743e-10,3.198033837867935e-7,0.00770349915651129
0.8180000000000001,0.09220406696716814,0.17507695923753946,0.19510699816771124,0.06216343600892458,0.10064572877837083,0.054223730452108494,0.03368644154046552,0.021717202197884117,0.7348245633501724,2.296094797505365e-10,3.1979564996999506e-7,0.007703312862512529
0.8190000000000001,0.09220645703397108,0.17508357407630007,0.19510064175336098,0.0621562207597821,0.10064567682202798,0.054217106967980815,0.03368122140967315,0.021715892207621948,0.7348067910307181,2.29603926461728e-10,3.1978791545656853e-7,0.007703126551733225
0.8200000000000001,0.09220884710077405,0.1750901889150607,0.1950942853390108,0.062149005510639635,0.10064562486568512,0.05421048348385313,0.033676001278880784,0.0217145806166509,0.7347890171105551,2.2959837267274856e-10,3.197801802465136e-7,0.007702940224173373
0.8210000000000001,0.09221125204724005,0.17509684757014776,0.19508787990650744,0.06214174101595962,0.10064557092330167,0.054203819090419145,0.03367074910806661,0.02171326742497008,0.7347711270866122,2.2959278260500297e-10,3.197723945080936e-7,0.007702752679474374
0.8220000000000001,0.09221365699370604,0.17510350622523485,0.1950814744740041,0.06213447652127962,0.1006455169809182,0.054197154696985154,0.03366549693725244,0.02171195263257859,0.7347532354619589,2.295871920370859e-10,3.1976460807304456e-7,0.007702565117994809
0.8230000000000001,0.09221606194017203,0.1751101648803219,0.19507506904150076,0.06212721202659961,0.10064546303853474,0.05419049030355116,0.033660244766438266,0.021710636239475545,0.7347353422365941,2.2958160096899702e-10,3.197568209413658e-7,0.007702377539734664
0.8240000000000001,0.09221846688663803,0.175116823535409,0.19506866360899738,0.0621199475319196,0.10064540909615127,0.05418382591011718,0.03365499259562409,0.021709318245660036,0.7347174474105165,2.295760094007359e-10,3.197490331130568e-7,0.007702189944693927
0.8250000000000001,0.09222087183310401,0.17512348219049606,0.19506225817649406,0.0621126830372396,0.10064535515376781,0.05417716151668319,0.033649740424809914,0.02170799865113118,0.7346995509837257,2.295704173323025e-10,3.1974124458811746e-7,0.007702002332872595
0.8260000000000001,0.0922232916635973,0.17513018473996692,0.19505580353068205,0.06210536920494382,0.10064529919207911,0.054170456206687374,0.03364445621235912,0.021706677455888067,0.7346815382062037,2.2956478890793842e-10,3.197334054273399e-7,0.007701813501323276
0.8270000000000001,0.09222571149409058,0.1751368872894378,0.19504934888487008,0.06209805537264804,0.10064524323039042,0.05416375089669156,0.033639171999908325,0.021705354659929794,0.7346635238279666,2.295591599834014e-10,3.197255655699311e-7,0.007701624652993341
0.8280000000000001,0.09222813132458385,0.17514358983890868,0.19504289423905807,0.06209074154035226,0.10064518726870172,0.054157045586695735,0.03363388778745753,0.02170403026325547,0.7346455078490133,2.2955353055869105e-10,3.197177250158906e-7,0.007701435787882777
0.8290000000000001,0.09223055115507713,0.17515029238837954,0.1950364395932461,0.06208342770805648,0.10064513130701305,0.05415034027669992,0.03362860357500674,0.021702704265864185,0.734627490269343,2.2954790063380724e-10,3.1970988376521814e-7,0.007701246905991578
0.8300000000000001,0.09223297098557041,0.1751569949378504,0.1950299849474341,0.0620761138757607,0.10064507534532435,0.054143634966704095,0.03362331936255594,0.021701376667755033,0.7346094710889551,2.2954227020874967e-10,3.197020418179133e-7,0.007701058007319735
0.8310000000000001,0.09223540570446806,0.17516374146078353,0.19502348089166874,0.06206875061326817,0.10064501733077559,0.05413688873284855,0.03361800310685872,0.021700047468927116,0.7345913353095984,2.2953660335019505e-10,3.1969414912673724e-7,0.007700867886317583
0.8320000000000001,0.0922378404233657,0.17517048798371665,0.19501697683590338,0.06206138735077565,0.1006449593162268,0.054130142498993006,0.03361268685116149,0.02169871666937952,0.7345731979295221,2.295309359914661e-10,3.196862557389281e-7,0.0077006777485347675
0.8330000000000001,0.09224027514226335,0.1751772345066498,0.19501047278013803,0.06205402408828314,0.10064490130167802,0.054123396265137444,0.03360737059546426,0.021697384269111327,0.7345550589487253,2.295252681325625e-10,3.1967836165448526e-7,0.007700487593971278
0.834,0.09224270986116097,0.17518398102958296,0.1950039687243727,0.062046660825790606,0.10064484328712923,0.0541166500312819,0.03360205433976703,0.02169605026812166,0.734536918367207,2.2951959977348398e-10,3.1967046687340855e-7,0.007700297422627106
0.835,0.09224514458005863,0.17519072755251608,0.19499746466860735,0.06203929756329808,0.10064478527258047,0.054109903797426355,0.0335967380840698,0.02169471466640957,0.7345187761849662,2.295139309142302e-10,3.196625713956973e-7,0.007700107234502239
0.836,0.09224759419175015,0.17519751812902262,0.19499091100474875,0.06203188477752682,0.10064472517132478,0.054103116632370836,0.033591389783521684,0.021693377463974164,0.7345005171542397,2.295082255435132e-10,3.196546250655251e-7,0.0076999158214313265
0.837,0.09225004380344166,0.17520430870552922,0.19498435734089015,0.062024471991755564,0.10064466507006906,0.05409632946731532,0.03358604148297355,0.021692038660814532,0.734482256522789,2.2950251967262044e-10,3.1964667803871777e-7,0.0076997243915797025
0.838,0.0922524934151332,0.17521109928203574,0.19497780367703157,0.0620170592059843,0.10064460496881338,0.0540895423022598,0.03358069318242543,0.02169069825692974,0.734463994290613,2.2949681330155156e-10,3.1963873031527484e-7,0.007699532944947356
0.839,0.09225494302682472,0.17521788985854228,0.19497125001317298,0.06200964642021304,0.10064454486755767,0.05408275513720428,0.0335753448818773,0.021689356252318888,0.7344457304577111,2.2949110643030634e-10,3.196307818951959e-7,0.007699341481534278
0.84,0.09225739263851623,0.17522468043504888,0.19496469634931438,0.06200223363444177,0.10064448476630199,0.05407596797214876,0.03356999658132918,0.021688012646981048,0.7344274650240822,2.2948539905888447e-10,3.196228327784806e-7,0.007699150001340459
0.841,0.0922598571474034,0.17523151514628446,0.1949580928777216,0.061994771231810075,0.10064442254419871,0.05406913986851086,0.03356461623433135,0.0216866674409153,0.7344090824911756,2.2947965509763482e-10,3.1961483270015965e-7,0.007698957293571494
0.842,0.09226232165629057,0.17523834985752004,0.19495148940612878,0.061987308829178384,0.10064436032209544,0.054062311764872965,0.03355923588733354,0.021685320634120733,0.7343906983575403,2.2947391063620798e-10,3.196068319252016e-7,0.007698764569021768
0.843,0.09226478616517769,0.17524518456875565,0.194944885934536,0.061979846426546706,0.10064429809999217,0.054055483661235054,0.033553855540335714,0.021683972226596418,0.7343723126231754,2.2946816567460364e-10,3.1959883045360596e-7,0.0076985718276912736
0.844,0.09226725067406485,0.17525201927999123,0.19493828246294315,0.061972384023915014,0.1006442358778889,0.05404865555759716,0.033548475193337896,0.021682622218341434,0.7343539252880796,2.2946242021282148e-10,3.195908282853723e-7,0.007698379069579997
0.845,0.09226971518295203,0.17525885399122682,0.19493167899135033,0.06196492162128332,0.10064417365578565,0.05404182745395926,0.03354309484634008,0.021681270609354847,0.7343355363522523,2.2945667425086122e-10,3.1958282542050023e-7,0.007698186294687933
0.846,0.09227219459344843,0.17526573291940317,0.19492502551087526,0.06195740950771168,0.10064410927839854,0.05403495840431429,0.03353768245129979,0.02167991739963574,0.7343170300650868,2.294508916203122e-10,3.1957477148432575e-7,0.007697992289578319
0.847,0.09227467400394483,0.17527261184757958,0.1949183720304002,0.061949897394140044,0.10064404490101143,0.05402808935466932,0.033532270056259486,0.02167856258918319,0.7342985221771882,2.2944510848958462e-10,3.195667168515123e-7,0.0076977982676879
0.848,0.09227715341444126,0.17527949077575591,0.19491171854992514,0.06194238528056842,0.10064398052362433,0.05402122030502436,0.0335268576612192,0.021677206177996254,0.7342800126885548,2.2943932485867798e-10,3.1955866152205907e-7,0.007697604229016659
0.849,0.09227963282493766,0.1752863697039323,0.19490506506945005,0.06193487316699677,0.10064391614623723,0.05401435125537939,0.0335214452661789,0.02167584816607401,0.7342615015991865,2.2943354072759218e-10,3.1955060549596595e-7,0.007697410173564592
0.85,0.09228211223543407,0.17529324863210866,0.19489841158897497,0.06192736105342514,0.10064385176885014,0.054007482205734425,0.03351603287113861,0.021674488553415514,0.7342429889090814,2.2942775609632668e-10,3.1954254877323223e-7,0.007697216101331682
0.851,0.09228460655196495,0.17530017186050562,0.19489170789695626,0.06191979913433762,0.10064378520144543,0.05400057220261565,0.03351058842646936,0.02167312734001985,0.7342243586143147,2.2942193471731687e-10,3.195344408689498e-7,0.007697020796225584
0.852,0.09228710086849584,0.17530709508890258,0.19488500420493754,0.0619122372152501,0.10064371863404072,0.05399366219949686,0.03350514398180012,0.02167176452588607,0.7342057267188097,2.2941611283812687e-10,3.19526332268026e-7,0.0076968254743386266
0.853,0.09228959518502675,0.17531401831729956,0.19487830051291882,0.06190467529616257,0.100643652066636,0.05398675219637807,0.03349969953713088,0.02167040011101325,0.734187093222566,2.2941029045875658e-10,3.1951822297046074e-7,0.007696630135670806
0.854,0.09229208950155764,0.17532094154569652,0.19487159682090013,0.06189711337707505,0.10064358549923129,0.05397984219325929,0.033494255092461636,0.021669034095400445,0.734168458125582,2.2940446757920544e-10,3.195101129762533e-7,0.007696434780222102
0.855,0.09229458381808851,0.17532786477409346,0.1948648931288814,0.061889551457987524,0.10064351893182659,0.0539729321901405,0.0334888106477924,0.021667666479046714,0.734149821427857,2.2939864419947328e-10,3.195020022854034e-7,0.007696239407992512
0.856,0.0922970930450904,0.17533483238707093,0.19485813902113844,0.06188193963831355,0.10064345013937129,0.05396598122603906,0.03348333415191446,0.021666297261951118,0.7341310668708892,2.2939278399244825e-10,3.1949384030221105e-7,0.007696042800220907
0.857,0.09229960227209227,0.1753418000000484,0.19485138491339551,0.061874327818639586,0.10064338134691597,0.053959030261937616,0.03347785765603653,0.021664926444112716,0.7341123107131785,2.2938692328524156e-10,3.194856776223753e-7,0.007695846175668394
0.858,0.09230211149909413,0.1753487676130259,0.19484463080565256,0.06186671599896561,0.10064331255446067,0.05395207929783617,0.03347238116015859,0.02166355402553057,0.7340935529547241,2.29381062077853e-10,3.19477514245896e-7,0.007695649534334965
0.859,0.092304620726096,0.17535573522600337,0.1948378766979096,0.06185910417929164,0.10064324376200534,0.05394512833373472,0.033466904664280664,0.021662180006203728,0.7340747935955251,2.2937520037028227e-10,3.1946935017277255e-7,0.007695452876220609
0.86,0.09230712995309788,0.17536270283898084,0.1948311225901667,0.06185149235961768,0.10064317496955004,0.053938177369633286,0.03346142816840273,0.021660804386131244,0.7340560326355804,2.2936933816252907e-10,3.194611854030046e-7,0.007695256201325318
0.861,0.09230965409501819,0.17536971492199083,0.19482431786099336,0.0618438305437937,0.10064310391670979,0.053931185436998395,0.03345591961974339,0.02165942716531217,0.7340371535605599,2.293634390475432e-10,3.1945296922955566e-7,0.007695058288206063
0.862,0.0923121782369385,0.1753767270050008,0.19481751313181994,0.06183616872796973,0.10064303286386957,0.053924193504363505,0.03345041107108405,0.02165804834374557,0.7340182728847916,2.293575394323742e-10,3.1944475235946134e-7,0.007694860358305848
0.863,0.09231470237885882,0.1753837390880108,0.1948107084026466,0.06182850691214574,0.10064296181102934,0.0539172015717286,0.033444902522424706,0.02165666792143048,0.7339993906082752,2.2935163931702197e-10,3.194365347927214e-7,0.007694662411624672
0.864,0.09231722652077913,0.1753907511710208,0.19480390367347322,0.06182084509632177,0.1006428907581891,0.05391020963909371,0.033439393973765365,0.021655285898365954,0.7339805067310092,2.29345738701486e-10,3.194283165293352e-7,0.007694464448162517
0.865,0.09231975066269944,0.17539776325403078,0.1947970989442999,0.06181318328049779,0.10064281970534887,0.05390321770645882,0.03343388542510602,0.021653902274551037,0.7339616212529927,2.29339837585766e-10,3.1942009756930246e-7,0.007694266467919374
0.866,0.09232228972399631,0.17540481989362977,0.19479024338645826,0.061805471372468924,0.10064274635648623,0.05389618479769769,0.033428344822099935,0.02165251704998477,0.733942617402822,2.293338994824845e-10,3.1941182709370814e-7,0.0076940672467572645
0.867,0.09232482878529319,0.1754118765332288,0.19478338782861662,0.06179775946444005,0.1006426730076236,0.053889151888936546,0.033422804219093855,0.021651130224666207,0.7339236119518989,2.2932796087901843e-10,3.1940355592146644e-7,0.007693868008814148
0.868,0.09232736784659007,0.17541893317282778,0.194776532270775,0.06179004755641117,0.10064259965876096,0.05388211898017543,0.03341726361608777,0.02164974179859439,0.7339046049002226,2.2932202177536748e-10,3.193952840525769e-7,0.007693668754090014
0.869,0.09232990690788694,0.17542598981242674,0.19476967671293335,0.0617823356483823,0.10064252630989833,0.05387508607141429,0.03341172301308168,0.02164835177176835,0.733885596247792,2.293160821715314e-10,3.1938701148703914e-7,0.0076934694825848545
0.87,0.09233244596918382,0.17543304645202573,0.19476282115509175,0.061774623740353425,0.10064245296103572,0.053868053162653154,0.0334061824100756,0.021646960144187138,0.7338665859946063,2.2931014206750983e-10,3.193787382248527e-7,0.007693270194298658
