"ma GeV","|cGeff|","P_Drell-Yan,FNAL (DUNE)","P_Drell-Yan,SPS (SHiP)","P_Drell-Yan,LHC"
2.485,0.9629958714826797,6.2525619292978154e-6,0.000059316028067247934,0.0010021225467121593
2.4859999999999998,0.963039204650679,6.242107562519666e-6,0.00005925320800378178,0.0010027649393966806
2.487,0.9630828855280432,6.231679569547289e-6,0.00005919052433839117,0.0010034082420649394
2.488,0.9631269201463561,6.2212779503449075e-6,0.00005912797749168939,0.0010040524685960314
2.489,0.9631713147055665,6.210902706776911e-6,0.00005906556790256555,0.0010046976332516726
2.4899999999999998,0.9632160755805538,6.200553842675984e-6,0.000059003296028887605,0.0010053437506910151
2.491,0.9632612093280326,6.1902313639148184e-6,0.00005894116234824213,0.001005990835986226
2.492,0.9633067226938057,6.179935278481445e-6,0.00005887916735871196,0.0010066389046388428
2.493,0.9633526226203922,6.16966559655857e-6,0.0000588173115796944,0.0010072879725969972
2.4939999999999998,0.9633989162550536,6.159422330607199e-6,0.00005875559555276223,0.001007938056273493
2.495,0.9634456109582445,6.1492054954547115e-6,0.00005869401984257156,0.0010085891725648782
2.496,0.9634927143125146,6.139015108387713e-6,0.0000586325850378178,0.0010092413388715041
2.497,0.963540234131893,6.1288511892501066e-6,0.00005857129175224418,0.0010098945731186796
2.4979999999999998,0.9635881784717839,6.1187137605464975e-6,0.00005851014062570612,0.0010105488937789686
2.499,0.9636365556394132,6.108602847551512e-6,0.0000584491323252946,0.001011204319895722
2.5,0.9636853742048588,6.098518478425406e-6,0.000058388267546524165,0.001011860871107935
2.501,0.9637346430127078,6.086746215757944e-6,0.000058314362403760976,0.0010124557243452513
2.502,0.9637843711943853,6.075007377802726e-6,0.00005824063789017469,0.001013051691102284
2.503,0.9638345681811985,6.063301972613516e-6,0.00005816709466143463,0.0010136487927791342
2.504,0.9638852437181517,6.051630011658176e-6,0.000058093733406540415,0.0010142470514806572
2.505,0.9639364078785867,6.039991509967582e-6,0.000058020554849362903,0.0010148464900491803
2.506,0.9639880710797106,6.028386486293972e-6,0.00005794755975027862,0.0010154471320991956
2.507,0.9640402440990749,6.016814963278955e-6,0.00005787474890790582,0.001016049002054191
2.508,0.9640929380920804,6.005276967632393e-6,0.00005780212316095002,0.0010166521251857503
2.509,0.9641461646105871,5.993772530322577e-6,0.0000577296833901665,0.001017256527655112
2.51,0.9641999356227127,5.982301686778883e-6,0.000057657430520449606,0.001017862236557394
2.511,0.9642542635339169,5.970864477107851e-6,0.00005758536552306,0.0010184692799686602
2.512,0.9643091612094737,5.959460946323593e-6,0.00005751348941799791,0.0010190776869960915
2.513,0.9643646419984427,5.94809114459394e-6,0.0000574418032765382,0.0010196874878314842
2.514,0.9644207197592654,5.9367551275034925e-6,0.00005737030822393736,0.0010202987138083828
2.515,0.9644774088871243,5.925452956335046e-6,0.000057299005442329795,0.0010209113974631147
2.516,0.9645347243432117,5.9141846983710515e-6,0.000057227896173827136,0.0010215255726000866
2.517,0.9645926816860761,5.902950427216633e-6,0.000057156981723839374,0.0010221412743617012
2.518,0.9646512971052276,5.891750223146321e-6,0.000057086263464638474,0.0010227585393032983
2.519,0.9647105874572028,5.880584173476578e-6,0.00005701574283918395,0.0010233774054735803
2.52,0.9647705703043196,5.869452372966305e-6,0.00005694542136523615,0.001023997912500985
2.521,0.9648312639563574,5.85835492424811e-6,0.000056875300639783054,0.0010246201016866185
2.522,0.9648926875154535,5.847291938293278e-6,0.00005680538234381095,0.001025244016104278
2.523,0.964954860924509,5.836263534913453e-6,0.00005673566824745079,0.0010258697007083347
2.524,0.9650178050194516,5.825269843302948e-6,0.000056666160215538443,0.0010264972024501432
2.525,0.9650815415857394,5.814311002625386e-6,0.000056596860213628415,0.0010271265704039079
2.526,0.9651460934195278,5.80338716264946e-6,0.000056527770314508384,0.001027757855902899
2.527,0.965211484393981,5.792498484438732e-6,0.00005645889270526517,0.001028391112687106
2.528,0.965277739531265,5.781645141101243e-6,0.00005639022969496065,0.0010290263970635055
2.529,0.965344885080832,5.770827318605163e-6,0.000056321783722982404,0.0010296637680803104
2.53,0.9654129486046694,5.760045216668009e-6,0.00005625355736814344,0.001030303287716695
2.531,0.9654819590702993,5.749299049727388e-6,0.00005618555335861374,0.001030945021089722
2.532,0.9655519469523964,5.738589048002668e-6,0.00005611777458277859,0.0010315890366804025
2.533,0.9656229443440211,5.727915458658039e-6,0.000056050224101130984,0.0010322354065811195
2.534,0.9656949850786045,5.717278547079154e-6,0.00005598290515932045,0.001032884206766916
2.535,0.9657681048639812,5.706678598276998e-6,0.00005591582120249909,0.001033535517393503
2.536,0.9658423414299524,5.69611591843475e-6,0.000055848975891123755,0.00103418942312533
2.537,0.9659177346910865,5.6855908366158536e-6,0.00005578237311840051,0.001034846013497439
2.538,0.9659943269267252,5.675103706654126e-6,0.00005571601702958232,0.0010355053833155002
2.539,0.9660721629804611,5.664654909250126e-6,0.00005564991204336714,0.0010361676330990501
2.54,0.9661512904817319,5.6542448543018456e-6,0.000055584062875680616,0.0010368328695737796
2.541,0.9662317600925893,5.643873983502313e-6,0.00005551847456617582,0.0010375012062196452
2.542,0.9663136257832311,5.633542773242424e-6,0.00005545315250783775,0.0010381727638827795
2.543,0.9663969451404979,5.623251737863679e-6,0.0000553881024801488,0.0010388476714604756
2.544,0.9664817797142771,5.61300143331371e-6,0.000055323330686348996,0.0010395260666702063
2.545,0.9665681954076659,5.602792461266823e-6,0.000055258843795427456,0.0010402080969156395
2.546,0.9666562629178337,5.592625473783997e-6,0.0000551946489895953,0.0010408939202650137
2.547,0.9667460582358651,5.582501178600448e-6,0.00005513075401814124,0.0010415837065602203
2.548,0.9668376632155214,5.57242034514738e-6,0.00005506716725874546,0.0010422776386785507
2.549,0.966931166222881,5.562383811435515e-6,0.000055003897787551626,0.0010429759139736572
2.55,0.9670266628813655,5.5523924919558694e-6,0.000054940955459572753,0.0010436787459277555
2.551,0.9671242569298322,5.542447386787099e-6,0.00005487835100135045,0.0010443863660542555
2.552,0.967224061215415,5.532549592141428e-6,0.000054816096118224835,0.0010450990260987634
2.553,0.9673261988478911,5.522700312636611e-6,0.00005475420361912595,0.0010458170005977273
2.554,0.9674308045488698,5.512900875650595e-6,0.000054692687562506927,0.0010465405898683413
2.555,0.9675380262375259,5.503152748206929e-6,0.00005463156342796032,0.001047270123522073
2.556,0.9676480269055824,5.493457556956528e-6,0.0000545708483192505,0.0010480059646182933
2.557,0.9677609868487077,5.483817111977329e-6,0.00005451056120607756,0.0010487485146066372
2.558,0.9678771063407362,5.474233435320617e-6,0.000054450723213981705,0.0010494982192490675
2.559,0.9679966088630048,5.464708795511407e-6,0.00005439135797462398,0.0010502555757700184
2.56,0.9681197450363876,5.4552457495908865e-6,0.0000543324920525283,0.0010510211415608144
2.561,0.9682467974523074,5.445847194813674e-6,0.00005427415546968552,0.0010517955448722486
2.562,0.9683780866672794,5.436516432849558e-6,0.00005421638235687629,0.0010525794980800766
2.5629999999999997,0.9685139787227408,5.427257250388033e-6,0.000054159211771183916,0.0010533738143228414
2.564,0.9686548946928014,5.418074021565342e-6,0.00005410268873456327,0.0010541794286227516
2.565,0.9688013229708224,5.408971839883505e-6,0.00005404686557109217,0.0010549974250602977
2.566,0.968953835320353,5.399956690691076e-6,0.00005399180365492869,0.0010558290722682104
2.5669999999999997,0.9691131082030597,5.391035680562191e-6,0.00005393757573427143,0.001056675870586097
2.568,0.9692799516715904,5.382217348297526e-6,0.000053884269081430167,0.0010575396159290475
2.569,0.9694553493886383,5.373512096051185e-6,0.000053831989858462056,0.0010584224882350408
2.57,0.9696405155019306,5.364932802567348e-6,0.00005378086932519779,0.00105932717714325
2.5709999999999997,0.9698369779560345,5.356495722229441e-6,0.00005373107293819414,0.0010602570660569733
2.572,0.9700467050090875,5.348221851519463e-6,0.000053682814176419804,0.0010612165116091086
2.573,0.9702723059556141,5.340139098817525e-6,0.00005363637648903981,0.0010622112869614194
2.574,0.9705173673642491,5.332285922262412e-6,0.00005359215008267126,0.001063249324253007
2.5749999999999997,0.9707870568320054,5.324717867679731e-6,0.000053550698016675494,0.0010643420475048519
2.576,0.9710893119020751,5.317520454550649e-6,0.000053512886437288066,0.0010655069968908513
2.577,0.9714375052787216,5.310838088837983e-6,0.00005348017670555933,0.0010667737104743846
2.578,0.9718577333447386,5.3049532045396795e-6,0.00005345542478489604,0.0010681998056946132
2.5789999999999997,0.9724174278830359,5.3005972558999365e-6,0.000053446021474318556,0.0010699340951181627
2.58,0.973827411744842,5.305506298492044e-6,0.00005353004973837645,0.001073544188589077
2.581,0.9706753676396579,5.260835211002205e-6,0.000053113587967552024,0.0010671076887124652
2.582,0.9705644826008147,5.249278772112759e-6,0.00005303109567487178,0.0010673656870843413
2.5829999999999997,0.970471595535033,5.237945859044802e-6,0.00005295072129208535,0.0010676631260960363
2.584,0.970388057106971,5.226742010078453e-6,0.00005287151359397955,0.001067981011701813
2.585,0.9703105154656654,5.21563049013858e-6,0.00005279310320979587,0.00106831198678801
2.586,0.9702372507765491,5.2045923730510484e-6,0.00005271530019172104,0.0010686522782072053
2.5869999999999997,0.9701672409020572,5.193616356175682e-6,0.00005263799136480571,0.00106899964454927
2.588,0.9700998195486628,5.182695030188666e-6,0.000052561102744664095,0.001069352625416672
2.589,0.9700345236854113,5.1718232126111174e-6,0.000052484582752625474,0.0010697102064151506
2.59,0.9699710160176818,5.160997100308245e-6,0.00005240839368214272,0.0010700716489696548
2.5909999999999997,0.9699090417884685,5.150213796823224e-6,0.0000523325069408502,0.0010704363955136751
2.592,0.9698484029762653,5.1394710298051035e-6,0.000052256900206971055,0.0010708040128707952
2.593,0.9697889420231186,5.128766972646422e-6,0.00005218155563493617,0.0010711741565554186
2.594,0.9697305311137553,5.1181001268626175e-6,0.0000521064586724289,0.0010715465472565854
2.5949999999999998,0.9696730648527987,5.10746924168036e-6,0.00005203159725189228,0.0010719209547785425
2.596,0.9696164551094857,5.096873257376388e-6,0.00005195696122099923,0.0010722971867369372
2.597,0.9695606272936922,5.086311264310789e-6,0.000051882541930998716,0.0010726750803949638
2.598,0.9695055176055413,5.075782472643148e-6,0.00005180833193249847,0.0010730544966349703
2.5989999999999998,0.9694510709644235,5.0652861895088985e-6,0.00005173432474625717,0.0010734353154200956
2.6,0.969397239422879,5.054821801523255e-6,0.0000516605146875327,0.0010738174323190746
2.601,0.9693439809333924,5.044388761165593e-6,0.00005158689672942995,0.0010742007558048048
2.602,0.9692912583766049,5.033986576040322e-6,0.00005151346639515068,0.0010745852051259836
2.6029999999999998,0.9692390387862369,5.023614800303546e-6,0.0000514402196720007,0.001074970708609859
2.604,0.9691872927241159,5.0132730277438106e-6,0.00005136715294200912,0.0010753572022939727
2.605,0.9691359937712397,5.002960886142171e-6,0.00005129426292539431,0.0010757446288121328
2.606,0.9690851181095708,4.992678032633379e-6,0.00005122154663407941,0.0010761329364791634
2.6069999999999998,0.9690346441755375,4.982424149858784e-6,0.00005114900133315387,0.00107652207853274
2.608,0.9689845523707605,4.972198942751621e-6,0.00005107662450868062,0.001076912012500554
2.609,0.9689348248188566,4.962002135831657e-6,0.0000510044138406136,0.0010773026996683732
2.61,0.9688854451596519,4.951833470913814e-6,0.0000509323671798664,0.0010776941046300261
2.6109999999999998,0.9688363983739993,4.941692705155634e-6,0.00005086048252878004,0.0010780861949043767
2.612,0.9687876706338169,4.931579609384235e-6,0.00005078875802439065,0.0010784789406074985
2.613,0.968739249173039,4.921493966655075e-6,0.000050717191924023016,0.0010788723141706362
2.614,0.9686911221760249,4.9114355710044635e-6,0.00005064578259282294,0.0010792662900963555
2.6149999999999998,0.9686432786806216,4.901404226364805e-6,0.00005057452849292206,0.001079660844746757
2.616,0.9685957084935911,4.891399745617137e-6,0.0000505034281739769,0.001080055956158741
2.617,0.9685484021165293,4.881421949760504e-6,0.00005043248026487692,0.001080451603882223
2.618,0.9685013506807286,4.8714706671806275e-6,0.000050361683466448673,0.001080847768837897
2.6189999999999998,0.9684545458896943,4.861545733003933e-6,0.00005029103654501257,0.0010812444331917525
2.62,0.9684079799682461,4.851646988525003e-6,0.00005022053832667512,0.0010816415802439737
2.621,0.9683616456173064,4.841774280697298e-6,0.00005015018769225393,0.0010820391943302803
2.622,0.9683155359736114,4.831927461678916e-6,0.00005007998357275329,0.0010824372607340237
2.6229999999999998,0.9682696445737112,4.822106388426223e-6,0.00005000992494531813,0.0010828357656076492
2.624,0.9682239653217117,4.81231092232926e-6,0.00004994001082960626,0.001083234695902348
2.625,0.9681784924602892,4.802540928883861e-6,0.000049870240284526395,0.0010836340393048521
2.626,0.9681332205445878,4.792796277395838e-6,0.00004980061240529804,0.00108403378418052
2.627,0.9680881444186504,4.783076840713775e-6,0.000049731126320795806,0.0010844339195219667
2.628,0.9680432591940924,4.773382494986742e-6,0.000049661781191143644,0.0010848344349025914
2.629,0.9679985602307593,4.763713119444432e-6,0.00004959257620553217,0.0010852353204344237
2.63,0.9679540431191518,4.754068596197023e-6,0.0000495235105802334,0.0010856365667298409
2.631,0.9679097036644208,4.744448810052714e-6,0.00004945458355679168,0.001086038164866709
2.632,0.9678655378717648,4.734853648351034e-6,0.000049385794400371936,0.0010864401063565793
2.633,0.9678215419330839,4.725283000810269e-6,0.000049317142398249044,0.0010868423831156362
2.634,0.9677777122147587,4.715736759387554e-6,0.00004924862685842308,0.0010872449874380966
2.635,0.9677340452464412,4.706214818150415e-6,0.00004918024710834854,0.001087647911971803
2.636,0.9676905377107582,4.69671707315848e-6,0.00004911200249376607,0.0010880511496958298
2.637,0.9676471864338351,4.687243422354581e-6,0.00004904389237762638,0.0010884546938998618
