"ma GeV","theta2_api0","theta2_aeta","theta2_aetapr","P_pi0mix->a,FNAL (DUNE)","P_etamix->a,SPS (SHiP)","P_etaprmix->a,LHC"
2.812,1.4373157030751478e-8,7.154007474759927e-8,4.1840637876573265e-8,4.168215538917928e-8,2.7900629151563712e-8,2.0920318938286636e-8
2.813,1.4294579390253792e-8,7.114510223014279e-8,4.1604380491878936e-8,4.1454280231736e-8,2.774658986975569e-8,2.0802190245939468e-8
2.814,1.4210229917637577e-8,7.072145140027187e-8,4.135141989545507e-8,4.120966676114898e-8,2.7581366046106033e-8,2.0675709947727538e-8
2.815,1.412614471789322e-8,7.029916569854049e-8,4.109932673378429e-8,4.0965819681890344e-8,2.7416674622430798e-8,2.054966336689215e-8
2.816,1.404243321078531e-8,6.987878932664812e-8,4.084841868883795e-8,4.07230563112774e-8,2.7252727837392764e-8,2.0424209344418974e-8
2.8169999999999997,1.395909428773891e-8,6.946031638123748e-8,4.0598691754187835e-8,4.048137343444283e-8,2.708952338868262e-8,2.0299345877093918e-8
2.818,1.3876126841823481e-8,6.904374096919945e-8,4.0350141932561705e-8,4.0240767841288096e-8,2.6927058977987787e-8,2.0175070966280852e-8
2.819,1.3793529767753098e-8,6.862905720766575e-8,4.010276523582529e-8,4.0001236326483983e-8,2.676533231098965e-8,2.0051382617912647e-8
2.82,1.3711301961886154e-8,6.821625922400013e-8,3.985655768496329e-8,3.976277568946984e-8,2.6604341097360052e-8,1.992827884248164e-8
2.8209999999999997,1.3629442322225615e-8,6.78053411557913e-8,3.961151531006182e-8,3.952538273445428e-8,2.6444083050758603e-8,1.980575765503091e-8
2.822,1.3547949748418958e-8,6.739629715084502e-8,3.9367634150289944e-8,3.9289054270414977e-8,2.6284555888829564e-8,1.9683817075144972e-8
2.823,1.3466823141758268e-8,6.698912136717683e-8,3.912491025388205e-8,3.9053787111098974e-8,2.6125757333198966e-8,1.9562455126941022e-8
2.824,1.3386061405180145e-8,6.658380797300368e-8,3.8883339678119335e-8,3.881957807502242e-8,2.5967685109471445e-8,1.9441669839059667e-8
2.8249999999999997,1.330566344326576e-8,6.618035114673643e-8,3.864291848931203e-8,3.8586423985470693e-8,2.5810336947227203e-8,1.9321459244656016e-8
2.826,1.3225628162240852e-8,6.577874507697237e-8,3.8403642762781647e-8,3.8354321670498463e-8,2.5653710580019227e-8,1.9201821381390823e-8
2.827,1.3147436882446113e-8,6.538635646794864e-8,3.8169812342299166e-8,3.812756695909373e-8,2.5500679022499963e-8,1.908490617114958e-8
2.828,1.3073945943283509e-8,6.50173884888374e-8,3.794971528512956e-8,3.791444323552217e-8,2.5356781510646594e-8,1.897485764256478e-8
2.8289999999999997,1.3000763511721502e-8,6.464999767874867e-8,3.773059825208112e-8,3.770221418399235e-8,2.5213499094711977e-8,1.886529912604056e-8
2.83,1.2927888723367446e-8,6.428417942065084e-8,3.751245809130818e-8,3.74908772977656e-8,2.5070829974053828e-8,1.875622904565409e-8
2.831,1.2855320715039645e-8,6.39199291051642e-8,3.7295291657933326e-8,3.728043007361497e-8,2.492877235101404e-8,1.8647645828966666e-8
2.832,1.2783058624767093e-8,6.355724213055362e-8,3.707909581403288e-8,3.707087001182456e-8,2.478732443091591e-8,1.8539547907016443e-8
2.8329999999999997,1.2711101591789658e-8,6.319611390272341e-8,3.6863867428623036e-8,3.686219461619001e-8,2.4646484422062128e-8,1.8431933714311515e-8
2.834,1.2639448756558e-8,6.283653983521093e-8,3.664960337764582e-8,3.66544013940182e-8,2.4506250535732267e-8,1.832480168882291e-8
2.835,1.2568099260733734e-8,6.247851534918117e-8,3.6436300543955426e-8,3.6447487856127826e-8,2.4366620986180658e-8,1.8218150271977713e-8
2.836,1.2497052247189255e-8,6.212203587342038e-8,3.6223955817303774e-8,3.6241451516848845e-8,2.422759399063395e-8,1.811197790865189e-8
2.8369999999999997,1.2426306860007879e-8,6.176709684433007e-8,3.601256609432709e-8,3.603628989402284e-8,2.408916776928872e-8,1.8006283047163542e-8
2.838,1.2355862244483804e-8,6.141369370592154e-8,3.580212827853195e-8,3.583200050900303e-8,2.3951340545309402e-8,1.7901064139265974e-8
2.839,1.2285717547122214e-8,6.106182190981018e-8,3.5592639280281787e-8,3.562858088665442e-8,2.3814110544825974e-8,1.7796319640140893e-8
2.84,1.2215871915639152e-8,6.071147691520886e-8,3.5384096016782686e-8,3.542602855535354e-8,2.367747599693146e-8,1.769204800839134e-8
2.8409999999999997,1.2145654567388273e-8,6.035932488153468e-8,3.517455524943766e-8,3.522239824542599e-8,2.3540136703798522e-8,1.7587277624718827e-8
2.842,1.2075134865784962e-8,6.000571072392948e-8,3.4964218232075564e-8,3.501789111077639e-8,2.3402227182332504e-8,1.7482109116037785e-8
2.843,1.2004922678523987e-8,5.965366510452149e-8,3.4754850864150174e-8,3.481427576771956e-8,2.3264929390763378e-8,1.7377425432075087e-8
2.844,1.1935017110515364e-8,5.930318326634848e-8,3.454644993298829e-8,3.461154962049455e-8,2.312824147387591e-8,1.7273224966494144e-8
2.8449999999999998,1.1865417267971962e-8,5.895426046054522e-8,3.4339012233104127e-8,3.4409710077118686e-8,2.2992161579612635e-8,1.7169506116552063e-8
2.846,1.1796122258409376e-8,5.860689194633693e-8,3.41325345661848e-8,3.420875454938719e-8,2.2856687859071407e-8,1.70662672830924e-8
2.847,1.1727131190646187e-8,5.82610729910341e-8,3.392701374107696e-8,3.400868045287394e-8,2.27218184665033e-8,1.696350687053848e-8
2.848,1.1658443174803695e-8,5.791679887002538e-8,3.3722446573771925e-8,3.380948520693072e-8,2.2587551559309903e-8,1.6861223286885963e-8
2.8489999999999998,1.1590057322306067e-8,5.757406486677211e-8,3.351882988739235e-8,3.36111662346876e-8,2.2453885298041122e-8,1.6759414943696173e-8
2.85,1.1521972745880377e-8,5.723286627280238e-8,3.331616051217809e-8,3.341372096305309e-8,2.2320817846392928e-8,1.665808025608904e-8
2.851,1.1454188559556589e-8,5.6893198387705365e-8,3.311443528547263e-8,3.321714682271411e-8,2.2188347371205097e-8,1.6557217642736317e-8
2.852,1.138670387866756e-8,5.65550565191247e-8,3.2913651051709016e-8,3.3021441248135926e-8,2.2056472042458636e-8,1.6456825525854505e-8
2.8529999999999998,1.1319517819849047e-8,5.6218435982752974e-8,3.2713804662396144e-8,3.282660167756223e-8,2.1925190033273658e-8,1.6356902331198072e-8
2.854,1.1252629501039704e-8,5.588333210232564e-8,3.251489297610518e-8,3.263262555301514e-8,2.1794499519907003e-8,1.625744648805259e-8
2.855,1.1189006315953686e-8,5.556448062755506e-8,3.232548832254006e-8,3.244811831626569e-8,2.1670147444746473e-8,1.6162744161270032e-8
2.856,1.1126414905702682e-8,5.525078871297017e-8,3.2139134538600243e-8,3.2266603226537773e-8,2.154780759805837e-8,1.6069567269300122e-8
2.8569999999999998,1.1064086449356641e-8,5.493843794132306e-8,3.195360955978468e-8,3.208585070313426e-8,2.142599079711599e-8,1.597680477989234e-8
2.858,1.1002020209580644e-8,5.4627424389189404e-8,3.17689107306337e-8,3.190585860778386e-8,2.130469551178387e-8,1.5884455365316854e-8
2.859,1.0940215450073585e-8,5.431774413961617e-8,3.158503540148607e-8,3.17266248052134e-8,2.1183920214450307e-8,1.5792517700743034e-8
2.86,1.087867143556803e-8,5.400939328211596e-8,3.140198092846698e-8,3.154814716314729e-8,2.1063663380025227e-8,1.570099046423349e-8
2.8609999999999998,1.0817387431830328e-8,5.370236791266278e-8,3.12197446734772e-8,3.137042355230795e-8,2.0943923485938488e-8,1.56098723367386e-8
2.862,1.0756362705660583e-8,5.339666413368662e-8,3.103832400418151e-8,3.119345184641569e-8,2.082469901213778e-8,1.551916200209076e-8
2.863,1.0695596524892767e-8,5.309227805406948e-8,3.08577162939978e-8,3.1017229922189025e-8,2.07059884410871e-8,1.54288581469989e-8
2.864,1.0635088158394551e-8,5.2789205789139654e-8,3.0677918922085346e-8,3.08417556593442e-8,2.0587790257764465e-8,1.5338959461042673e-8
2.8649999999999998,1.0574836876067478e-8,5.2487443460667264e-8,3.0498929273333986e-8,3.0667026940595685e-8,2.0470102949660233e-8,1.5249464636666993e-8
2.866,1.0514841948846841e-8,5.218698719685937e-8,3.032074473835279e-8,3.049304165165583e-8,2.035292500677515e-8,1.5160372369176396e-8
2.867,1.0455102648701878e-8,5.188783313235578e-8,3.01433627134593e-8,3.031979768123545e-8,2.0236254921618753e-8,1.507168135672965e-8
2.868,1.0395619812977842e-8,5.1589985171530775e-8,2.9966785110096853e-8,3.014729745763574e-8,2.0120094216897e-8,1.4983392555048423e-8
2.8689999999999998,1.0336413147667323e-8,5.1293540852466586e-8,2.9791068221587184e-8,2.997559812823524e-8,2.000448093246197e-8,1.4895534110793594e-8
2.87,1.0277459729757994e-8,5.099838616194466e-8,2.9616145461809386e-8,2.980463321629818e-8,1.988937060315842e-8,1.4808072730904693e-8
2.871,1.0218758836219658e-8,5.070451726475228e-8,2.9442014252636005e-8,2.963440062503701e-8,1.9774761733253394e-8,1.4721007126318002e-8
2.872,1.0160309745054252e-8,5.041193033207538e-8,2.926867202158533e-8,2.946489826065733e-8,1.96606528295094e-8,1.4634336010792664e-8
2.8729999999999998,1.0102111735296014e-8,5.012062154149442e-8,2.9096116201810988e-8,2.9296124032358445e-8,1.954704240118283e-8,1.4548058100905492e-8
2.874,1.0044164087011395e-8,4.9830587076979574e-8,2.8924344232090818e-8,2.9128075852333043e-8,1.943392896002203e-8,1.4462172116045409e-8
2.875,9.986466081299217e-9,4.9541823128886453e-8,2.8753353556816586e-8,2.8960751635767734e-8,1.932131102026572e-8,1.4376676778408295e-8
2.876,9.929017000290494e-9,4.925432589395074e-8,2.8583141625982664e-8,2.879414930084243e-8,1.920918709864079e-8,1.4291570812991332e-8
2.877,9.871816127148577e-9,4.8968091575283984e-8,2.84137058951757e-8,2.8628266768730868e-8,1.9097555714360754e-8,1.4206852947587847e-8
2.878,9.814862746069078e-9,4.8683116382368874e-8,2.8245043825563785e-8,2.846310196360032e-8,1.898641538912386e-8,1.4122521912781891e-8
2.879,9.758156142280022e-9,4.839939653105508e-8,2.8077152883886205e-8,2.8298652812612062e-8,1.887576464711148e-8,1.4038576441943103e-8
2.88,9.701695602041677e-9,4.811692824355385e-8,2.791003054244238e-8,2.813491724592086e-8,1.8765602014986e-8,1.395501527122119e-8
2.881,9.645480412646664e-9,4.783570774843403e-8,2.7743674279081595e-8,2.7971893196675326e-8,1.8655926021889278e-8,1.3871837139540798e-8
2.882,9.590921611026059e-9,4.7562732340974835e-8,2.7582141567617792e-8,2.7813672671975568e-8,1.8549465612980183e-8,1.37910707838089e-8
2.883,9.539359999413449e-9,4.7304649621728936e-8,2.742928522626602e-8,2.7664143998298997e-8,1.8448813352474284e-8,1.3714642613133009e-8
2.884,9.488006554212798e-9,4.704762752906926e-8,2.7277082670568512e-8,2.7515219007217117e-8,1.8348574736337015e-8,1.3638541335284256e-8
2.885,9.436860714517234e-9,4.679166307884988e-8,2.7125531882964694e-8,2.736689607209998e-8,1.8248748600751453e-8,1.3562765941482345e-8
2.886,9.385921920175447e-9,4.653675329167424e-8,2.6974630850165195e-8,2.72191735685088e-8,1.8149333783752955e-8,1.3487315425082598e-8
2.887,9.335189611791856e-9,4.628289519289222e-8,2.682437756314398e-8,2.7072049874196382e-8,1.805032912522797e-8,1.341218878157199e-8
2.888,9.2846632307264e-9,4.603008581259576e-8,2.667477001712958e-8,2.6925523369106557e-8,1.7951733466912352e-8,1.333738500856479e-8
2.889,9.234342219094689e-9,4.577832218561577e-8,2.652580621159717e-8,2.67795924353746e-8,1.7853545652390155e-8,1.3262903105798586e-8
2.89,9.184226019767973e-9,4.5527601351518466e-8,2.637748415026027e-8,2.6634255457327125e-8,1.7755764527092203e-8,1.3188742075130135e-8
2.891,9.134314076373199e-9,4.527792035460211e-8,2.6229801841062692e-8,2.6489510821482275e-8,1.7658388938294824e-8,1.3114900920531346e-8
2.892,9.0846058332929e-9,4.5029276243892954e-8,2.6082757296170134e-8,2.634535691654941e-8,1.7561417735118254e-8,1.3041378648085067e-8
2.893,9.035100735665332e-9,4.4781666073142125e-8,2.593634853196228e-8,2.620179213342946e-8,1.7464849768525433e-8,1.2968174265981144e-8
2.894,8.985798229384389e-9,4.453508690082195e-8,2.5790573569024576e-8,2.605881486521473e-8,1.7368683891320564e-8,1.2895286784512292e-8
2.895,8.936697761099705e-9,4.4289535790122725e-8,2.564543043214037e-8,2.5916423507189145e-8,1.7272918958147863e-8,1.2822715216070187e-8
2.896,8.888929075649699e-9,4.405061119156025e-8,2.550416020538735e-8,2.577789431938413e-8,1.71797383647085e-8,1.2752080102693679e-8
2.897,8.842077979424895e-9,4.381625957340331e-8,2.5365572697423962e-8,2.564202614033219e-8,1.7088341233627288e-8,1.2682786348711978e-8
2.898,8.795412320333037e-9,4.358285227135578e-8,2.5227566511912885e-8,2.5506695728965802e-8,1.6997312385828752e-8,1.2613783255956444e-8
2.899,8.748931608530043e-9,4.3350386679648085e-8,2.5090139888205653e-8,2.5371901664737122e-8,1.690665080506275e-8,1.2545069944102828e-8
2.9,8.70263535481868e-9,4.31188601965846e-8,2.4953291069323776e-8,2.5237642528974172e-8,1.6816355476667997e-8,1.247664553466189e-8
2.901,8.656523070648577e-9,4.2888270224541195e-8,2.4817018301951932e-8,2.5103916904880878e-8,1.6726425387571066e-8,1.2408509150975966e-8
2.902,8.610594268116325e-9,4.265861416996171e-8,2.4681319836430884e-8,2.497072337753734e-8,1.6636859526285065e-8,1.2340659918215444e-8
2.903,8.564848459965402e-9,4.2429889443355624e-8,2.4546193926750532e-8,2.4838060533899663e-8,1.654765688290869e-8,1.2273096963375264e-8
2.904,8.519285159586207e-9,4.2202093459294195e-8,2.441163883054263e-8,2.4705926962800003e-8,1.6458816449124738e-8,1.2205819415271311e-8
2.905,8.473903881016049e-9,4.197522363640792e-8,2.427765280907403e-8,2.4574321254946543e-8,1.637033721819909e-8,1.2138826404537016e-8
2.906,8.428704138939169e-9,4.1749277397383334e-8,2.414423412723962e-8,2.4443242002923587e-8,1.62822181849795e-8,1.2072117063619809e-8
2.907,8.383685448686789e-9,4.152425216896032e-8,2.401138105355549e-8,2.431268780119169e-8,1.6194458345894523e-8,1.2005690526777741e-8
2.908,8.338847326237046e-9,4.130014538192852e-8,2.3879091860151857e-8,2.4182657246087432e-8,1.6107056698952124e-8,1.1939545930075929e-8
2.909,8.294189288215021e-9,4.1076954471124897e-8,2.374736482276633e-8,2.4053148935823558e-8,1.602001224373871e-8,1.1873682411383164e-8
2.91,8.245736476575051e-9,4.083499475295342e-8,2.3604820896489782e-8,2.391263578206765e-8,1.5925647953651833e-8,1.1802410448244893e-8
2.911,8.196951504032641e-9,4.0591415847885e-8,2.346137597247107e-8,2.3771159361694658e-8,1.583065218067515e-8,1.1730687986235535e-8
2.912,8.148383314143837e-9,4.034893619764871e-8,2.3318601353036183e-8,2.3630311611017126e-8,1.5736085117083002e-8,1.165930067651809e-8
2.913,8.100031263868866e-9,4.010755241860611e-8,2.3176494803322153e-8,2.3490090665219714e-8,1.5641945443256386e-8,1.1588247401661075e-8
2.914,8.05189471112204e-9,3.98672611328964e-8,2.3035054093370207e-8,2.3350494662253913e-8,1.5548231841829596e-8,1.1517527046685103e-8
2.915,8.003973014771803e-9,3.962805896843302e-8,2.28942769981172e-8,2.321152174283823e-8,1.5454942997688877e-8,1.14471384990586e-8
2.916,7.956265534640629e-9,3.9389942558899125e-8,2.275416129738646e-8,2.307317005045782e-8,1.5362077597970662e-8,1.1377080648693232e-8
2.917,7.908771631505127e-9,3.9152908543744195e-8,2.261470477587916e-8,2.2935437731364868e-8,1.5269634332060235e-8,1.1307352387939582e-8
2.918,7.86149066709596e-9,3.891695356817974e-8,2.2475905223165516e-8,2.2798322934578282e-8,1.51776118915901e-8,1.1237952611582756e-8
2.919,7.814422004098012e-9,3.868207428317613e-8,2.2337760433676214e-8,2.266182381188424e-8,1.5086008970438692e-8,1.1168880216838109e-8
2.92,7.76756500615021e-9,3.844826734545798e-8,2.220026820669353e-8,2.2525938517835607e-8,1.499482426472861e-8,1.1100134103346766e-8
2.921,7.720919037845648e-9,3.821552941750073e-8,2.206342634634271e-8,2.2390665209752378e-8,1.4904056472825286e-8,1.1031713173171358e-8
2.922,7.674483464731513e-9,3.798385716752661e-8,2.19272326615833e-8,2.2256002047721388e-8,1.4813704295335378e-8,1.0963616330791651e-8
2.923,7.629135967250393e-9,3.7757594160352075e-8,2.179419405039497e-8,2.212449430502614e-8,1.4725461722537308e-8,1.0897097025197484e-8
2.924,7.58894903513696e-9,3.7556893892077814e-8,2.167594099158443e-8,2.2007952201897184e-8,1.4647188617910347e-8,1.0837970495792215e-8
2.925,7.548921068279569e-9,3.735700144531246e-8,2.1558182815450578e-8,2.1891871098010752e-8,1.4569230563671859e-8,1.0779091407725289e-8
2.926,7.509051647006907e-9,3.7157914595131443e-8,2.1440918030068896e-8,2.177624977632003e-8,1.4491586692101263e-8,1.072045901503445e-8
2.927,7.469340352201651e-9,3.695963112007024e-8,2.1324145146587012e-8,2.166108702138479e-8,1.4414256136827398e-8,1.0662072573293504e-8
2.928,7.429786765300378e-9,3.6762148802121126e-8,2.120786267921848e-8,2.1546381619371097e-8,1.4337238032827241e-8,1.0603931339609239e-8
2.929,7.390390468293637e-9,3.656546542673119e-8,2.109206914523735e-8,2.143213235805154e-8,1.4260531516425164e-8,1.0546034572618676e-8
2.93,7.351151043725923e-9,3.6369578782799506e-8,2.0976763064972367e-8,2.1318338026805176e-8,1.4184135725291807e-8,1.0488381532486182e-8
2.931,7.312068074695751e-9,3.617448666267513e-8,2.0861942961801276e-8,2.1204997416617677e-8,1.4108049798443303e-8,1.0430971480900635e-8
2.932,7.273141144855558e-9,3.598018686215396e-8,2.074760736214504e-8,2.1092109320081114e-8,1.4032272876240045e-8,1.0373803681072522e-8
2.933,7.2343698384117555e-9,3.5786677180476696e-8,2.0633754795462272e-8,2.0979672531394088e-8,1.395680410038591e-8,1.0316877397731134e-8
2.934,7.195753740124753e-9,3.559395542032611e-8,2.052038379424348e-8,2.0867685846361784e-8,1.388164261392718e-8,1.0260191897121738e-8
2.935,7.157292435308987e-9,3.5402019387825064e-8,2.040749289400563e-8,2.0756148062396058e-8,1.3806787561251772e-8,1.0203746447002815e-8
2.936,7.118985509832829e-9,3.521086689253332e-8,2.0295080633286353e-8,2.06450579785152e-8,1.3732238088087994e-8,1.0147540316643177e-8
2.937,7.0814437773239435e-9,3.502351876480849e-8,2.0184887790524016e-8,2.0536186954239435e-8,1.3659172318275312e-8,1.009244389526201e-8
2.938,7.044888464084549e-9,3.484106852576758e-8,2.007754375100151e-8,2.043017654584519e-8,1.358801672504936e-8,1.0038771875500753e-8
2.939,7.008474852731618e-9,3.4659338029105853e-8,1.9970640102789607e-8,2.0324577072921694e-8,1.3517141831351283e-8,9.985320051394804e-9
2.94,6.972202576676795e-9,3.4478325331412805e-8,1.9864175543321516e-8,2.02193874723627e-8,1.3446546879250994e-8,9.932087771660758e-9
2.941,6.936071269805873e-9,3.4298028492245716e-8,1.9758148772670877e-8,2.0114606682437037e-8,1.3376231111975828e-8,9.879074386335439e-9
2.942,6.900080566478802e-9,3.411844557412758e-8,1.9652558493546933e-8,2.001023364278852e-8,1.3306193773909758e-8,9.826279246773465e-9
2.943,6.864230101529726e-9,3.393957464254508e-8,1.9547403411289684e-8,1.9906267294436205e-8,1.323643411059258e-8,9.773701705644842e-9
2.944,6.828519510266897e-9,3.3761413765945963e-8,1.9442682233864747e-8,1.9802706579774002e-8,1.3166951368718928e-8,9.721341116932373e-9
2.945,6.79294842847277e-9,3.3583961015737385e-8,1.9338393671858666e-8,1.969955044257103e-8,1.3097744796137583e-8,9.669196835929335e-9
2.9459999999999997,6.75751649240396e-9,3.340721446628348e-8,1.923453643847399e-8,1.9596797827971478e-8,1.302881364185056e-8,9.617268219236997e-9
2.947,6.722223338791242e-9,3.32311721949034e-8,1.9131109249524408e-8,1.9494447682494603e-8,1.2960157156012327e-8,9.565554624762204e-9
2.948,6.6870686048396296e-9,3.305583228186919e-8,1.9028110823429996e-8,1.9392498954034926e-8,1.2891774589928987e-8,9.514055411714998e-9
2.949,6.652051928228277e-9,3.288119281040357e-8,1.8925539881212287e-8,1.9290950591862003e-8,1.2823665196057393e-8,9.462769940606145e-9
2.9499999999999997,6.617172947110538e-9,3.270725186667785e-8,1.8823395146489553e-8,1.918980154662056e-8,1.2755828228004367e-8,9.411697573244777e-9
2.951,6.580406191607114e-9,3.252399833615443e-8,1.8715915555164104e-8,1.9083177955660634e-8,1.2684359351100229e-8,9.357957777582052e-9
2.952,6.542894755426725e-9,3.23370830350248e-8,1.8606354201126513e-8,1.8974394790737505e-8,1.2611462383659672e-8,9.303177100563256e-9
2.953,6.5055439149209964e-9,3.215098040577176e-8,1.84972859790665e-8,1.886607735327089e-8,1.253888235825099e-8,9.248642989533248e-9
2.9539999999999997,6.468353211148156e-9,3.1965688038333875e-8,1.838870930523132e-8,1.8758224312329652e-8,1.2466618334950211e-8,9.194354652615662e-9
2.955,6.43132218582244e-9,3.178120352661798e-8,1.8280622599221e-8,1.8650834338885074e-8,1.2394669375381012e-8,9.140311299610502e-9
2.956,6.394450381314123e-9,3.1597524468496845e-8,1.8173024283982633e-8,1.854390610581096e-8,1.232303454271377e-8,9.086512141991316e-9
2.957,6.3577373406494416e-9,3.1414648465806136e-8,1.8065912785804187e-8,1.8437438287883376e-8,1.2251712901664394e-8,9.032956392902095e-9
2.9579999999999997,6.321182607510624e-9,3.1232573124341974e-8,1.795928653430886e-8,1.8331429561780806e-8,1.2180703518493368e-8,8.979643267154428e-9
2.959,6.2847857262359464e-9,3.105129605385836e-8,1.7853143962449128e-8,1.822587860608425e-8,1.2110005461004761e-8,8.926571981224562e-9
2.96,6.248546241819729e-9,3.0870814868064814e-8,1.774748350650117e-8,1.8120784101277216e-8,1.2039617798545278e-8,8.873741753250583e-9
2.961,6.212463699912275e-9,3.0691127184623335e-8,1.7642303606058778e-8,1.8016144729745596e-8,1.1969539602003102e-8,8.821151803029387e-9
2.9619999999999997,6.176537646819934e-9,3.051223062514603e-8,1.753760270402771e-8,1.791195917577781e-8,1.1899769943806953e-8,8.768801352013857e-9
2.963,6.1407676295050855e-9,3.03341228151927e-8,1.7433379246619992e-8,1.780822612556475e-8,1.1830307897925151e-8,8.716689623309996e-9
2.964,6.105153195586187e-9,3.015680138426814e-8,1.732963168334818e-8,1.770494426719994e-8,1.1761152539864574e-8,8.66481584167409e-9
2.965,6.076663707500639e-9,3.001469022718775e-8,1.724613945092564e-8,1.7622324751751853e-8,1.1705729188603223e-8,8.623069725462822e-9
2.9659999999999997,6.048542507888643e-9,2.987441257782679e-8,1.7163720156435548e-8,1.7540773272877066e-8,1.1651020905352449e-8,8.581860078217772e-9
2.967,6.020519018060307e-9,2.9734631805267615e-8,1.7081605578022503e-8,1.745950515237489e-8,1.159650640405437e-8,8.540802789011252e-9
2.968,5.99259301147343e-9,2.959534670101053e-8,1.699979489605885e-8,1.7378519733272947e-8,1.1542185213394108e-8,8.499897448029425e-9
2.969,5.964764261848261e-9,2.9456556058247482e-8,1.6918287292480866e-8,1.7297816359359956e-8,1.148805686271652e-8,8.459143646240434e-9
2.9699999999999998,5.937032543167567e-9,2.9318258671860943e-8,1.6837081950786003e-8,1.7217394375185943e-8,1.1434120882025766e-8,8.418540975393001e-9
2.971,5.909397629676602e-9,2.9180453338422574e-8,1.675617805602986e-8,1.7137253126062148e-8,1.1380376801984806e-8,8.378089028014929e-9
2.972,5.881859295883175e-9,2.9043138856192283e-8,1.6675574794823266e-8,1.7057391958061206e-8,1.132682415391499e-8,8.337787397411634e-9
2.973,5.85441731655756e-9,2.8906314025116276e-8,1.6595271355329214e-8,1.6977810218016927e-8,1.1273462469795347e-8,8.297635677664607e-9
2.9739999999999998,5.827071466732568e-9,2.87699776468263e-8,1.651526692725997e-8,1.6898507253524445e-8,1.1220291282262256e-8,8.257633463629986e-9
2.975,5.799821521703499e-9,2.8634128524638074e-8,1.6435560701874126e-8,1.6819482412940147e-8,1.1167310124608853e-8,8.217780350937061e-9
2.976,5.772667257028217e-9,2.8498765463550292e-8,1.635615187197377e-8,1.6740735045381827e-8,1.1114518530784613e-8,8.178075935986886e-9
2.977,5.745608448527072e-9,2.836388727024302e-8,1.6277039631901395e-8,1.6662264500728502e-8,1.1061916035394775e-8,8.1385198159507e-9
2.9779999999999998,5.720939803123909e-9,2.8240821439328442e-8,1.6204723633986e-8,1.6590725429059336e-8,1.1013920361338094e-8,8.102361816992998e-9
2.979,5.703853853080241e-9,2.815519756557314e-8,1.6153906577984158e-8,1.65411761739327e-8,1.0980527050573527e-8,8.076953288992079e-9
2.98,5.686806198038501e-9,2.806977176876944e-8,1.6103215450182716e-8,1.6491737974311654e-8,1.0947210989820083e-8,8.051607725091358e-9
2.981,5.6697967807657175e-9,2.798454372622109e-8,1.6052650007882286e-8,1.644241066422058e-8,1.0913972053226226e-8,8.026325003941143e-9
2.9819999999999998,5.652825544071524e-9,2.7899513115577188e-8,1.600221000879385e-8,1.639319407780742e-8,1.0880810115075101e-8,8.001105004396924e-9
2.983,5.635892430808178e-9,2.7814679614831674e-8,1.595189521103784e-8,1.6344088049343715e-8,1.0847725049784354e-8,7.975947605518922e-9
2.984,5.61899738387058e-9,2.7730042902323173e-8,1.5901705373143382e-8,1.6295092413224683e-8,1.0814716731906039e-8,7.950852686571691e-9
2.985,5.6021403461962236e-9,2.7645602656734267e-8,1.5851640254047018e-8,1.624620700396905e-8,1.0781785036126365e-8,7.92582012702351e-9
2.9859999999999998,5.5853212607652245e-9,2.756135855709139e-8,1.58016996130921e-8,1.6197431656219153e-8,1.0748929837265641e-8,7.90084980654605e-9
2.987,5.56854007060032e-9,2.7477310282764302e-8,1.5751883210027682e-8,1.614876620474093e-8,1.071615101027808e-8,7.875941605013841e-9
2.988,5.551796718766884e-9,2.7393457513465886e-8,1.570219080500778e-8,1.6100210484423965e-8,1.0683448430251697e-8,7.851095402503893e-9
2.989,5.5350911483729e-9,2.730979992925155e-8,1.56526221585903e-8,1.6051764330281408e-8,1.0650821972408102e-8,7.826311079295151e-9
2.9899999999999998,5.518423302568986e-9,2.722633721051899e-8,1.560317703173621e-8,1.6003427577450056e-8,1.0618271512102408e-8,7.801588515868106e-9
2.991,5.5017931245483636e-9,2.714306903800776e-8,1.5553855185808603e-8,1.5955200061190256e-8,1.0585796924823028e-8,7.7769275929043e-9
2.992,5.4852005575469116e-9,2.705999509279903e-8,1.5504656382571852e-8,1.590708161688604e-8,1.055339808619162e-8,7.752328191285926e-9
2.993,5.468645544843121e-9,2.6977115056315013e-8,1.545558038419067e-8,1.585907208004505e-8,1.0521074871962855e-8,7.727790192095337e-9
2.9939999999999998,5.4521280297581105e-9,2.689442861031874e-8,1.540662695322921e-8,1.5811171286298523e-8,1.048882715802431e-8,7.703313476614605e-9
2.995,5.435647955655618e-9,2.6811935436913595e-8,1.535779585265015e-8,1.576337907140129e-8,1.0456654820396303e-8,7.678897926325075e-9
2.996,5.419205265942043e-9,2.6729635218543118e-8,1.5309086845813924e-8,1.571569527123192e-8,1.0424557735231818e-8,7.654543422906962e-9
2.997,5.4027999040663855e-9,2.664752763799038e-8,1.5260499696477664e-8,1.566811972179252e-8,1.0392535778816249e-8,7.630249848238832e-9
2.9979999999999998,5.386431813520294e-9,2.6565612378377856e-8,1.5212034168794458e-8,1.562065225920885e-8,1.0360588827567364e-8,7.60601708439723e-9
2.999,5.370100937838042e-9,2.6483889123166844e-8,1.516369002731236e-8,1.557329271973032e-8,1.032871675803507e-8,7.58184501365618e-9
